Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,DayOfWeek,IsWeekend,Quarter,Revenue,Discount_Impact,Price_Diff,Stock_Turnover,Restock_Needed
2022-05-31,S005,P0010,Groceries,North,194,136,0,57.37,10,Cloudy,0,61.36,Spring,0,118,2022,5,22,1,0,2,7802.32,5.736999999999999,-3.990000000000002,0.6974358974358974,0
2022-05-31,S005,P0011,Electronics,North,376,63,0,75.5,5,Cloudy,0,89.35,Spring,0,91,2022,5,22,1,0,2,4756.5,3.775,-13.849999999999994,0.16710875331564987,0
2022-05-31,S005,P0012,Furniture,North,217,7,0,99.78,5,Cloudy,0,94.75,Spring,0,11,2022,5,22,1,0,2,698.46,4.989,5.030000000000001,0.03211009174311927,0
2022-05-31,S005,P0013,Groceries,North,682,101,0,75.14,0,Cloudy,0,79.58,Spring,0,101,2022,5,22,1,0,2,7589.14,0.0,-4.439999999999998,0.1478770131771596,0
2022-05-31,S005,P0014,Furniture,North,479,87,0,173.93,10,Cloudy,0,164.52,Spring,0,105,2022,5,22,1,0,2,15131.91,17.393,9.409999999999997,0.18125,0
2022-05-31,S005,P0015,Groceries,North,303,120,0,47.53,10,Cloudy,0,54.55,Spring,0,114,2022,5,22,1,0,2,5703.6,4.753,-7.019999999999996,0.39473684210526316,0
2022-05-31,S005,P0016,Toys,North,483,57,0,32.36,5,Cloudy,0,34.45,Spring,0,87,2022,5,22,1,0,2,1844.52,1.618,-2.0900000000000034,0.11776859504132231,0
2022-05-31,S005,P0017,Toys,North,109,50,50,31.26,0,Cloudy,0,36.61,Spring,0,44,2022,5,22,1,0,2,1563.0,0.0,-5.349999999999998,0.45454545454545453,0
2022-05-31,S005,P0018,Clothing,North,160,108,0,19.8,10,Cloudy,0,22.06,Spring,0,98,2022,5,22,1,0,2,2138.4,1.98,-2.259999999999998,0.6708074534161491,0
2022-05-31,S005,P0019,Furniture,North,412,122,0,163.45,0,Cloudy,0,173.15,Spring,0,123,2022,5,22,1,0,2,19940.899999999998,0.0,-9.700000000000017,0.29539951573849876,0
2022-05-31,S005,P0020,Toys,North,209,125,0,29.39,10,Cloudy,0,32.6,Spring,0,112,2022,5,22,1,0,2,3673.75,2.9389999999999996,-3.210000000000001,0.5952380952380952,0
2022-06-01,S001,P0001,Electronics,North,315,145,278,73.57,10,Rainy,1,87.31,Summer,0,137,2022,6,22,2,0,2,10667.65,7.356999999999999,-13.740000000000009,0.4588607594936709,0
2022-06-01,S001,P0002,Clothing,North,150,138,111,53.92,25,Rainy,1,64.33,Summer,0,126,2022,6,22,2,0,2,7440.96,13.48,-10.409999999999997,0.9139072847682119,0
2022-06-01,S001,P0003,Clothing,North,440,57,0,46.45,5,Rainy,0,51.91,Summer,0,62,2022,6,22,2,0,2,2647.65,2.3225,-5.459999999999994,0.1292517006802721,0
2022-06-01,S001,P0004,Electronics,North,210,94,247,97.92,15,Rainy,1,104.04,Summer,0,115,2022,6,22,2,0,2,9204.48,14.687999999999999,-6.1200000000000045,0.44549763033175355,0
2022-06-01,S001,P0005,Groceries,North,265,94,0,56.81,20,Rainy,1,53.3,Summer,0,140,2022,6,22,2,0,2,5340.14,11.362,3.510000000000005,0.3533834586466165,0
2022-06-01,S001,P0006,Toys,North,169,35,0,35.21,0,Rainy,0,40.17,Summer,0,52,2022,6,22,2,0,2,1232.3500000000001,0.0,-4.960000000000001,0.20588235294117646,0
2022-06-01,S001,P0007,Groceries,North,557,94,0,22.49,10,Rainy,1,24.08,Summer,0,100,2022,6,22,2,0,2,2114.06,2.2489999999999997,-1.5899999999999999,0.16845878136200718,0
2022-06-01,S001,P0008,Electronics,North,140,70,0,31.82,25,Rainy,1,37.56,Summer,0,79,2022,6,22,2,0,2,2227.4,7.955,-5.740000000000002,0.49645390070921985,0
2022-06-01,S001,P0009,Clothing,North,152,101,93,94.56,0,Rainy,0,108.45,Summer,0,113,2022,6,22,2,0,2,9550.56,0.0,-13.89,0.6601307189542484,0
2022-06-01,S001,P0010,Furniture,North,626,35,0,102.04,10,Rainy,1,109.53,Summer,0,42,2022,6,22,2,0,2,3571.4,10.204,-7.489999999999995,0.05582137161084529,0
2022-06-01,S001,P0011,Furniture,North,112,54,0,131.89,10,Rainy,0,144.16,Summer,0,48,2022,6,22,2,0,2,7122.0599999999995,13.188999999999998,-12.27000000000001,0.4778761061946903,0
2022-06-01,S001,P0012,Groceries,North,445,53,0,72.92,10,Rainy,1,72.01,Summer,0,77,2022,6,22,2,0,2,3864.76,7.292000000000001,0.9099999999999966,0.11883408071748879,0
2022-06-01,S001,P0013,Toys,North,149,83,103,25.89,25,Rainy,1,30.56,Summer,0,107,2022,6,22,2,0,2,2148.87,6.4725,-4.669999999999998,0.5533333333333333,0
2022-06-01,S001,P0014,Groceries,North,677,106,0,70.78,10,Rainy,0,82.35,Summer,0,122,2022,6,22,2,0,2,7502.68,7.077999999999999,-11.569999999999993,0.15634218289085547,0
2022-06-01,S001,P0015,Toys,North,122,122,119,18.82,0,Rainy,0,18.62,Summer,0,129,2022,6,22,2,0,2,2296.04,0.0,0.1999999999999993,0.991869918699187,0
2022-06-01,S001,P0016,Groceries,North,213,164,0,42.82,10,Rainy,0,50.19,Summer,0,166,2022,6,22,2,0,2,7022.4800000000005,4.282,-7.369999999999997,0.7663551401869159,0
2022-06-01,S001,P0017,Toys,North,169,71,0,22.76,5,Rainy,0,21.12,Summer,0,95,2022,6,22,2,0,2,1615.96,1.1380000000000001,1.6400000000000006,0.4176470588235294,0
2022-06-01,S001,P0018,Groceries,North,281,178,0,66.69,10,Rainy,1,71.82,Summer,0,164,2022,6,22,2,0,2,11870.82,6.669,-5.1299999999999955,0.6312056737588653,0
2022-06-01,S001,P0019,Furniture,North,67,66,88,111.03,5,Rainy,0,129.97,Summer,0,85,2022,6,22,2,0,2,7327.9800000000005,5.5515,-18.939999999999998,0.9705882352941176,0
2022-06-01,S001,P0020,Furniture,North,258,91,0,111.5,10,Rainy,0,124.43,Summer,0,86,2022,6,22,2,0,2,10146.5,11.15,-12.930000000000007,0.35135135135135137,0
2022-06-01,S002,P0001,Groceries,South,287,128,0,68.31,25,Cloudy,1,72.03,Summer,0,135,2022,6,22,2,0,2,8743.68,17.0775,-3.719999999999999,0.4444444444444444,0
2022-06-01,S002,P0002,Toys,South,144,130,0,34.61,10,Cloudy,1,34.59,Summer,0,126,2022,6,22,2,0,2,4499.3,3.4610000000000003,0.01999999999999602,0.896551724137931,0
2022-06-01,S002,P0003,Groceries,South,373,155,0,93.45,5,Cloudy,0,101.23,Summer,0,163,2022,6,22,2,0,2,14484.75,4.6725,-7.780000000000001,0.4144385026737968,0
2022-06-01,S002,P0004,Groceries,South,507,132,0,41.68,15,Cloudy,1,41.01,Summer,0,129,2022,6,22,2,0,2,5501.76,6.252000000000001,0.6700000000000017,0.25984251968503935,0
2022-06-01,S002,P0005,Electronics,South,554,121,672,91.51,25,Cloudy,1,100.76,Summer,0,190,2022,6,22,2,0,2,11072.710000000001,22.8775,-9.25,0.218018018018018,0
2022-06-01,S002,P0006,Clothing,South,82,76,77,56.9,10,Cloudy,0,52.92,Summer,0,70,2022,6,22,2,0,2,4324.4,5.69,3.979999999999997,0.9156626506024096,0
2022-06-01,S002,P0007,Toys,South,255,42,164,20.42,20,Cloudy,1,24.05,Summer,0,64,2022,6,22,2,0,2,857.6400000000001,4.0840000000000005,-3.629999999999999,0.1640625,0
2022-06-01,S002,P0008,Groceries,South,109,109,218,28.85,15,Cloudy,1,30.67,Summer,0,194,2022,6,22,2,0,2,3144.65,4.3275,-1.8200000000000003,0.990909090909091,0
2022-06-01,S002,P0009,Groceries,South,309,29,0,52.25,0,Cloudy,0,51.53,Summer,0,36,2022,6,22,2,0,2,1515.25,0.0,0.7199999999999989,0.0935483870967742,0
2022-06-01,S002,P0010,Groceries,South,72,71,129,84.4,15,Cloudy,1,74.98,Summer,0,117,2022,6,22,2,0,2,5992.400000000001,12.66,9.420000000000002,0.9726027397260274,0
2022-06-01,S002,P0011,Groceries,South,373,150,449,101.66,10,Cloudy,0,98.7,Summer,0,136,2022,6,22,2,0,2,15249.0,10.165999999999999,2.9599999999999937,0.40106951871657753,0
2022-06-01,S002,P0012,Electronics,South,369,67,0,50.69,20,Cloudy,1,44.77,Summer,0,57,2022,6,22,2,0,2,3396.23,10.138,5.919999999999995,0.1810810810810811,0
2022-06-01,S002,P0013,Groceries,South,453,156,395,19.73,25,Cloudy,1,16.84,Summer,0,136,2022,6,22,2,0,2,3077.88,4.9325,2.8900000000000006,0.3436123348017621,0
2022-06-01,S002,P0014,Electronics,South,497,54,0,103.95,10,Cloudy,0,119.53,Summer,0,73,2022,6,22,2,0,2,5613.3,10.395,-15.579999999999998,0.10843373493975904,0
2022-06-01,S002,P0015,Clothing,South,259,97,0,70.16,5,Cloudy,0,80.33,Summer,0,118,2022,6,22,2,0,2,6805.5199999999995,3.5079999999999996,-10.170000000000002,0.3730769230769231,0
2022-06-01,S002,P0016,Clothing,South,113,67,0,82.92,10,Cloudy,0,73.87,Summer,0,92,2022,6,22,2,0,2,5555.64,8.292,9.049999999999997,0.5877192982456141,0
2022-06-01,S002,P0017,Toys,South,314,120,297,23.52,0,Cloudy,0,22.69,Summer,0,115,2022,6,22,2,0,2,2822.4,0.0,0.8299999999999983,0.38095238095238093,0
2022-06-01,S002,P0018,Clothing,South,117,80,115,29.52,10,Cloudy,1,27.96,Summer,0,131,2022,6,22,2,0,2,2361.6,2.952,1.5599999999999987,0.6779661016949152,0
2022-06-01,S002,P0019,Clothing,South,175,118,0,97.57,5,Cloudy,0,89.58,Summer,0,130,2022,6,22,2,0,2,11513.259999999998,4.8785,7.989999999999995,0.6704545454545454,0
2022-06-01,S002,P0020,Furniture,South,210,124,0,143.94,10,Cloudy,0,138.9,Summer,0,123,2022,6,22,2,0,2,17848.56,14.394,5.039999999999992,0.5876777251184834,0
2022-06-01,S003,P0001,Toys,East,488,71,0,12.52,25,Rainy,1,14.6,Summer,0,93,2022,6,22,2,0,2,888.92,3.13,-2.08,0.14519427402862986,0
2022-06-01,S003,P0002,Groceries,East,436,203,599,66.15,10,Rainy,1,78.8,Summer,0,191,2022,6,22,2,0,2,13428.45,6.615,-12.649999999999991,0.4645308924485126,0
2022-06-01,S003,P0003,Electronics,East,202,90,0,86.38,5,Rainy,0,94.28,Summer,0,100,2022,6,22,2,0,2,7774.2,4.319,-7.900000000000006,0.4433497536945813,0
2022-06-01,S003,P0004,Groceries,East,650,117,0,21.55,15,Rainy,1,23.52,Summer,0,127,2022,6,22,2,0,2,2521.35,3.2325,-1.9699999999999989,0.17972350230414746,0
2022-06-01,S003,P0005,Toys,East,555,70,0,22.3,10,Rainy,1,21.44,Summer,0,106,2022,6,22,2,0,2,1561.0,2.23,0.8599999999999994,0.12589928057553956,0
2022-06-01,S003,P0006,Toys,East,116,61,62,31.91,5,Rainy,0,34.18,Summer,0,52,2022,6,22,2,0,2,1946.51,1.5955000000000001,-2.2699999999999996,0.5213675213675214,0
2022-06-01,S003,P0007,Groceries,East,482,151,0,18.5,15,Rainy,1,21.13,Summer,0,200,2022,6,22,2,0,2,2793.5,2.775,-2.629999999999999,0.31262939958592134,0
2022-06-01,S003,P0008,Clothing,East,250,74,0,77.52,25,Rainy,1,87.34,Summer,0,64,2022,6,22,2,0,2,5736.48,19.38,-9.820000000000007,0.2948207171314741,0
2022-06-01,S003,P0009,Groceries,East,195,146,0,59.83,5,Rainy,0,69.05,Summer,0,147,2022,6,22,2,0,2,8735.18,2.9915,-9.219999999999999,0.7448979591836735,0
2022-06-01,S003,P0010,Groceries,East,135,98,109,30.47,25,Rainy,1,34.69,Summer,0,109,2022,6,22,2,0,2,2986.06,7.6175,-4.219999999999999,0.7205882352941176,0
2022-06-01,S003,P0011,Electronics,East,99,76,0,128.07,5,Rainy,0,140.8,Summer,0,122,2022,6,22,2,0,2,9733.32,6.403499999999999,-12.730000000000018,0.76,0
2022-06-01,S003,P0012,Furniture,East,156,88,304,115.45,10,Rainy,1,103.45,Summer,0,140,2022,6,22,2,0,2,10159.6,11.545,12.0,0.5605095541401274,0
2022-06-01,S003,P0013,Groceries,East,369,128,779,73.78,20,Rainy,1,80.18,Summer,0,179,2022,6,22,2,0,2,9443.84,14.755999999999998,-6.400000000000006,0.34594594594594597,0
2022-06-01,S003,P0014,Groceries,East,439,84,449,98.95,10,Rainy,0,87.88,Summer,0,128,2022,6,22,2,0,2,8311.800000000001,9.895,11.070000000000007,0.19090909090909092,0
2022-06-01,S003,P0015,Groceries,East,822,150,0,107.67,0,Rainy,0,127.53,Summer,0,128,2022,6,22,2,0,2,16150.5,0.0,-19.86,0.1822600243013366,0
2022-06-01,S003,P0016,Electronics,East,177,78,0,90.38,10,Rainy,0,79.81,Summer,0,81,2022,6,22,2,0,2,7049.639999999999,9.038,10.569999999999993,0.43820224719101125,0
2022-06-01,S003,P0017,Furniture,East,317,52,0,107.76,10,Rainy,0,97.77,Summer,0,57,2022,6,22,2,0,2,5603.52,10.776000000000002,9.990000000000009,0.16352201257861634,0
2022-06-01,S003,P0018,Furniture,East,401,41,0,108.8,15,Rainy,1,126.87,Summer,0,61,2022,6,22,2,0,2,4460.8,16.32,-18.070000000000007,0.10199004975124377,0
2022-06-01,S003,P0019,Groceries,East,127,98,101,56.14,5,Rainy,0,59.19,Summer,0,120,2022,6,22,2,0,2,5501.72,2.807,-3.049999999999997,0.765625,0
2022-06-01,S003,P0020,Clothing,East,147,84,0,74.88,5,Rainy,0,84.67,Summer,0,113,2022,6,22,2,0,2,6289.92,3.7439999999999998,-9.790000000000006,0.5675675675675675,0
2022-06-01,S004,P0001,Groceries,West,351,125,0,10.62,20,Cloudy,1,12.23,Summer,0,157,2022,6,22,2,0,2,1327.5,2.1239999999999997,-1.6100000000000012,0.35511363636363635,0
2022-06-01,S004,P0002,Groceries,West,167,129,0,24.05,10,Cloudy,1,21.26,Summer,0,174,2022,6,22,2,0,2,3102.4500000000003,2.405,2.789999999999999,0.7678571428571429,0
2022-06-01,S004,P0003,Furniture,West,104,97,398,158.68,5,Cloudy,0,151.8,Summer,0,112,2022,6,22,2,0,2,15391.960000000001,7.934000000000001,6.8799999999999955,0.9238095238095239,0
2022-06-01,S004,P0004,Groceries,West,149,77,0,47.4,15,Cloudy,1,56.05,Summer,0,109,2022,6,22,2,0,2,3649.7999999999997,7.11,-8.649999999999999,0.5133333333333333,0
2022-06-01,S004,P0005,Clothing,West,135,103,111,66.35,10,Cloudy,1,72.53,Summer,0,98,2022,6,22,2,0,2,6834.049999999999,6.635,-6.180000000000007,0.7573529411764706,0
2022-06-01,S004,P0006,Groceries,West,121,81,0,34.09,10,Cloudy,0,30.52,Summer,0,93,2022,6,22,2,0,2,2761.2900000000004,3.4090000000000003,3.570000000000004,0.6639344262295082,0
2022-06-01,S004,P0007,Groceries,West,484,180,908,29.22,25,Cloudy,1,32.92,Summer,0,206,2022,6,22,2,0,2,5259.599999999999,7.305,-3.700000000000003,0.3711340206185567,0
2022-06-01,S004,P0008,Furniture,West,118,66,96,82.53,20,Cloudy,1,95.52,Summer,0,87,2022,6,22,2,0,2,5446.9800000000005,16.506,-12.989999999999995,0.5546218487394958,0
2022-06-01,S004,P0009,Clothing,West,870,55,0,106.48,5,Cloudy,0,126.88,Summer,0,87,2022,6,22,2,0,2,5856.400000000001,5.324,-20.39999999999999,0.06314580941446613,0
2022-06-01,S004,P0010,Groceries,West,394,194,594,27.82,20,Cloudy,1,24.54,Summer,0,181,2022,6,22,2,0,2,5397.08,5.564,3.280000000000001,0.4911392405063291,0
2022-06-01,S004,P0011,Clothing,West,492,122,492,62.84,10,Cloudy,0,53.82,Summer,0,129,2022,6,22,2,0,2,7666.4800000000005,6.284000000000001,9.020000000000003,0.24746450304259635,0
2022-06-01,S004,P0012,Electronics,West,107,107,171,115.61,20,Cloudy,1,109.27,Summer,0,153,2022,6,22,2,0,2,12370.27,23.122,6.340000000000003,0.9907407407407407,0
2022-06-01,S004,P0013,Groceries,West,379,158,793,27.84,10,Cloudy,1,32.17,Summer,0,251,2022,6,22,2,0,2,4398.72,2.784,-4.330000000000002,0.41578947368421054,0
2022-06-01,S004,P0014,Furniture,West,284,63,0,167.23,0,Cloudy,0,182.81,Summer,0,74,2022,6,22,2,0,2,10535.49,0.0,-15.580000000000013,0.22105263157894736,0
2022-06-01,S004,P0015,Furniture,West,209,93,0,102.68,0,Cloudy,0,108.81,Summer,0,91,2022,6,22,2,0,2,9549.24,0.0,-6.1299999999999955,0.44285714285714284,0
2022-06-01,S004,P0016,Furniture,West,179,91,0,125.14,0,Cloudy,0,149.09,Summer,0,91,2022,6,22,2,0,2,11387.74,0.0,-23.950000000000003,0.5055555555555555,0
2022-06-01,S004,P0017,Clothing,West,138,97,127,103.51,5,Cloudy,0,97.98,Summer,0,114,2022,6,22,2,0,2,10040.470000000001,5.1755,5.530000000000001,0.697841726618705,0
2022-06-01,S004,P0018,Furniture,West,115,75,84,127.63,25,Cloudy,1,127.25,Summer,0,75,2022,6,22,2,0,2,9572.25,31.9075,0.37999999999999545,0.646551724137931,0
2022-06-01,S004,P0019,Clothing,West,174,70,0,56.57,10,Cloudy,0,55.0,Summer,0,94,2022,6,22,2,0,2,3959.9,5.657,1.5700000000000003,0.4,0
2022-06-01,S004,P0020,Furniture,West,302,51,0,125.69,5,Cloudy,0,137.8,Summer,0,77,2022,6,22,2,0,2,6410.19,6.2845,-12.110000000000014,0.16831683168316833,0
2022-06-01,S005,P0001,Groceries,North,225,113,281,12.75,10,Rainy,1,14.08,Summer,0,152,2022,6,22,2,0,2,1440.75,1.275,-1.33,0.5,0
2022-06-01,S005,P0002,Electronics,North,395,78,0,36.99,10,Rainy,1,32.13,Summer,0,77,2022,6,22,2,0,2,2885.2200000000003,3.6990000000000003,4.859999999999999,0.19696969696969696,0
2022-06-01,S005,P0003,Toys,North,183,82,92,27.83,10,Rainy,0,30.78,Summer,0,102,2022,6,22,2,0,2,2282.06,2.7829999999999995,-2.950000000000003,0.44565217391304346,0
2022-06-01,S005,P0004,Groceries,North,110,110,167,7.27,25,Rainy,1,8.65,Summer,0,176,2022,6,22,2,0,2,799.6999999999999,1.8175,-1.3800000000000008,0.990990990990991,0
2022-06-01,S005,P0005,Groceries,North,336,96,0,13.12,15,Rainy,1,14.01,Summer,0,81,2022,6,22,2,0,2,1259.52,1.9679999999999997,-0.8900000000000006,0.28486646884273,0
2022-06-01,S005,P0006,Groceries,North,319,27,0,51.86,0,Rainy,0,48.07,Summer,0,46,2022,6,22,2,0,2,1400.22,0.0,3.789999999999999,0.084375,0
2022-06-01,S005,P0007,Groceries,North,118,118,489,98.82,20,Rainy,1,89.89,Summer,0,228,2022,6,22,2,0,2,11660.759999999998,19.764,8.929999999999993,0.9915966386554622,0
2022-06-01,S005,P0008,Groceries,North,132,111,124,51.18,25,Rainy,1,53.97,Summer,0,124,2022,6,22,2,0,2,5680.98,12.795,-2.789999999999999,0.8345864661654135,0
2022-06-01,S005,P0009,Groceries,North,317,182,582,117.39,0,Rainy,0,134.9,Summer,0,166,2022,6,22,2,0,2,21364.98,0.0,-17.510000000000005,0.5723270440251572,0
2022-06-01,S005,P0010,Groceries,North,353,38,0,43.76,15,Rainy,1,51.44,Summer,0,56,2022,6,22,2,0,2,1662.8799999999999,6.564,-7.68,0.10734463276836158,0
2022-06-01,S005,P0011,Electronics,North,313,34,0,60.79,10,Rainy,0,68.15,Summer,0,47,2022,6,22,2,0,2,2066.86,6.079,-7.3600000000000065,0.10828025477707007,0
2022-06-01,S005,P0012,Furniture,North,713,62,0,111.86,25,Rainy,1,101.96,Summer,0,101,2022,6,22,2,0,2,6935.32,27.965,9.900000000000006,0.08683473389355742,0
2022-06-01,S005,P0013,Groceries,North,581,88,0,62.16,25,Rainy,1,70.19,Summer,0,132,2022,6,22,2,0,2,5470.08,15.54,-8.030000000000001,0.15120274914089346,0
2022-06-01,S005,P0014,Furniture,North,392,57,0,163.25,10,Rainy,0,149.85,Summer,0,86,2022,6,22,2,0,2,9305.25,16.325,13.400000000000006,0.1450381679389313,0
2022-06-01,S005,P0015,Groceries,North,183,85,202,50.47,5,Rainy,0,60.38,Summer,0,116,2022,6,22,2,0,2,4289.95,2.5235,-9.910000000000004,0.46195652173913043,0
2022-06-01,S005,P0016,Toys,North,426,86,436,40.24,0,Rainy,0,43.96,Summer,0,140,2022,6,22,2,0,2,3460.6400000000003,0.0,-3.719999999999999,0.20140515222482436,0
2022-06-01,S005,P0017,Toys,North,109,109,100,39.82,5,Rainy,0,35.74,Summer,0,112,2022,6,22,2,0,2,4340.38,1.9909999999999999,4.079999999999998,0.990909090909091,0
2022-06-01,S005,P0018,Clothing,North,52,52,106,22.56,10,Rainy,1,22.39,Summer,0,123,2022,6,22,2,0,2,1173.12,2.256,0.16999999999999815,0.9811320754716981,0
2022-06-01,S005,P0019,Furniture,North,290,61,0,141.74,0,Rainy,0,162.23,Summer,0,79,2022,6,22,2,0,2,8646.140000000001,0.0,-20.48999999999998,0.20962199312714777,0
2022-06-01,S005,P0020,Toys,North,84,84,123,29.46,10,Rainy,0,32.67,Summer,0,113,2022,6,22,2,0,2,2474.64,2.946,-3.210000000000001,0.9882352941176471,0
2022-06-02,S001,P0001,Electronics,North,170,93,0,60.57,25,Sunny,1,71.29,Summer,0,133,2022,6,22,3,0,2,5633.01,15.1425,-10.720000000000006,0.543859649122807,0
2022-06-02,S001,P0002,Clothing,North,123,104,90,54.62,20,Sunny,1,57.96,Summer,0,109,2022,6,22,3,0,2,5680.48,10.924,-3.3400000000000034,0.8387096774193549,0
2022-06-02,S001,P0003,Clothing,North,383,155,0,55.71,10,Sunny,0,59.31,Summer,0,133,2022,6,22,3,0,2,8635.05,5.571000000000001,-3.6000000000000014,0.4036458333333333,0
2022-06-02,S001,P0004,Electronics,North,116,116,386,134.67,10,Sunny,1,125.69,Summer,0,189,2022,6,22,3,0,2,15621.72,13.466999999999999,8.97999999999999,0.9914529914529915,0
2022-06-02,S001,P0005,Groceries,North,171,125,705,68.19,10,Sunny,0,60.27,Summer,0,163,2022,6,22,3,0,2,8523.75,6.819,7.919999999999995,0.7267441860465116,0
2022-06-02,S001,P0006,Toys,North,374,71,0,37.97,5,Sunny,0,41.44,Summer,0,87,2022,6,22,3,0,2,2695.87,1.8984999999999999,-3.469999999999999,0.18933333333333333,0
2022-06-02,S001,P0007,Groceries,North,463,115,521,28.87,5,Sunny,0,27.97,Summer,0,147,2022,6,22,3,0,2,3320.05,1.4435,0.9000000000000021,0.2478448275862069,0
2022-06-02,S001,P0008,Electronics,North,70,70,83,34.3,20,Sunny,1,40.45,Summer,0,82,2022,6,22,3,0,2,2401.0,6.86,-6.150000000000006,0.9859154929577465,0
2022-06-02,S001,P0009,Clothing,North,144,125,156,95.1,10,Sunny,0,89.21,Summer,0,133,2022,6,22,3,0,2,11887.5,9.51,5.890000000000001,0.8620689655172413,0
2022-06-02,S001,P0010,Furniture,North,591,32,0,101.22,10,Sunny,0,115.64,Summer,0,40,2022,6,22,3,0,2,3239.04,10.122,-14.420000000000002,0.05405405405405406,0
2022-06-02,S001,P0011,Furniture,North,207,105,223,182.83,0,Sunny,0,170.06,Summer,0,94,2022,6,22,3,0,2,19197.15,0.0,12.77000000000001,0.5048076923076923,0
2022-06-02,S001,P0012,Groceries,North,392,129,306,107.92,5,Sunny,0,94.12,Summer,0,190,2022,6,22,3,0,2,13921.68,5.396,13.799999999999997,0.3282442748091603,0
2022-06-02,S001,P0013,Toys,North,169,66,0,31.78,5,Sunny,0,31.14,Summer,0,82,2022,6,22,3,0,2,2097.48,1.589,0.6400000000000006,0.38823529411764707,0
2022-06-02,S001,P0014,Groceries,North,571,63,0,66.36,10,Sunny,0,79.46,Summer,0,102,2022,6,22,3,0,2,4180.68,6.636,-13.099999999999994,0.11013986013986014,0
2022-06-02,S001,P0015,Toys,North,119,46,0,14.59,0,Sunny,0,13.1,Summer,0,54,2022,6,22,3,0,2,671.14,0.0,1.4900000000000002,0.38333333333333336,0
2022-06-02,S001,P0016,Groceries,North,49,49,717,49.64,10,Sunny,0,55.2,Summer,0,226,2022,6,22,3,0,2,2432.36,4.9639999999999995,-5.560000000000002,0.98,0
2022-06-02,S001,P0017,Toys,North,98,46,77,20.41,0,Sunny,0,23.13,Summer,0,64,2022,6,22,3,0,2,938.86,0.0,-2.719999999999999,0.46464646464646464,0
2022-06-02,S001,P0018,Groceries,North,103,103,100,63.24,0,Sunny,0,56.12,Summer,0,95,2022,6,22,3,0,2,6513.72,0.0,7.1200000000000045,0.9903846153846154,0
2022-06-02,S001,P0019,Furniture,North,89,68,124,113.3,10,Sunny,0,128.8,Summer,0,107,2022,6,22,3,0,2,7704.4,11.33,-15.500000000000014,0.7555555555555555,0
2022-06-02,S001,P0020,Furniture,North,167,141,770,143.47,15,Sunny,1,138.77,Summer,0,171,2022,6,22,3,0,2,20229.27,21.520500000000002,4.699999999999989,0.8392857142857143,0
2022-06-02,S002,P0001,Groceries,South,159,159,547,102.75,15,Cloudy,1,97.19,Summer,0,224,2022,6,22,3,0,2,16337.25,15.4125,5.560000000000002,0.99375,0
2022-06-02,S002,P0002,Toys,South,252,94,202,29.25,15,Cloudy,1,32.26,Summer,0,107,2022,6,22,3,0,2,2749.5,4.3875,-3.009999999999998,0.3715415019762846,0
2022-06-02,S002,P0003,Groceries,South,218,200,0,103.38,5,Cloudy,0,98.25,Summer,0,182,2022,6,22,3,0,2,20676.0,5.169,5.1299999999999955,0.91324200913242,0
2022-06-02,S002,P0004,Groceries,South,375,119,403,37.61,20,Cloudy,1,44.32,Summer,0,133,2022,6,22,3,0,2,4475.59,7.522,-6.710000000000001,0.31648936170212766,0
2022-06-02,S002,P0005,Electronics,South,433,94,0,93.84,5,Cloudy,0,93.19,Summer,0,99,2022,6,22,3,0,2,8820.960000000001,4.692,0.6500000000000057,0.21658986175115208,0
2022-06-02,S002,P0006,Clothing,South,83,83,61,60.32,5,Cloudy,0,54.96,Summer,0,71,2022,6,22,3,0,2,5006.56,3.016,5.359999999999999,0.9880952380952381,0
2022-06-02,S002,P0007,Toys,South,213,76,0,26.28,5,Cloudy,0,22.51,Summer,0,72,2022,6,22,3,0,2,1997.2800000000002,1.314,3.7699999999999996,0.35514018691588783,0
2022-06-02,S002,P0008,Groceries,South,218,113,0,25.14,10,Cloudy,1,29.13,Summer,0,123,2022,6,22,3,0,2,2840.82,2.5140000000000002,-3.9899999999999984,0.5159817351598174,0
2022-06-02,S002,P0009,Groceries,South,280,74,0,61.08,5,Cloudy,0,52.25,Summer,0,92,2022,6,22,3,0,2,4519.92,3.054,8.829999999999998,0.26334519572953735,0
2022-06-02,S002,P0010,Groceries,South,130,81,107,80.58,10,Cloudy,0,86.78,Summer,0,100,2022,6,22,3,0,2,6526.98,8.058,-6.200000000000003,0.6183206106870229,0
2022-06-02,S002,P0011,Groceries,South,223,118,0,102.54,0,Cloudy,0,113.79,Summer,0,121,2022,6,22,3,0,2,12099.720000000001,0.0,-11.25,0.5267857142857143,0
2022-06-02,S002,P0012,Electronics,South,302,100,0,72.31,5,Cloudy,0,62.34,Summer,0,110,2022,6,22,3,0,2,7231.0,3.6155,9.969999999999999,0.33003300330033003,0
2022-06-02,S002,P0013,Groceries,South,297,131,0,29.85,0,Cloudy,0,25.87,Summer,0,182,2022,6,22,3,0,2,3910.3500000000004,0.0,3.9800000000000004,0.4395973154362416,0
2022-06-02,S002,P0014,Electronics,South,443,58,0,127.52,0,Cloudy,0,109.34,Summer,0,86,2022,6,22,3,0,2,7396.16,0.0,18.179999999999993,0.13063063063063063,0
